State,Abbr,County,Avalanche,Coastal Flooding,Cold Wave,Drought,Earthquake,Hail,Heatwave,Hurricane,Icestorm,Landslide,Lightning,Riverine,Flooding,Strong Wind,Tornado,Tsunami,Volcanic Activity,Wildfire,Winter Weather,Prediction
Alaska,AK,Bethel,40.38461538,0,61.88355075,0,39.54820235,0.922685332,0,"
",7.09526982,"
","
",74.67387846,0.986318804,1.399936367,"
",23.59550562,78.39643653,75.11931276,
Alaska,AK,Bethel,40.38461538,0,61.88355075,0,39.54820235,0.922685332,0,"
",7.09526982,"
","
",74.67387846,0.986318804,1.399936367,"
",23.59550562,78.39643653,75.11931276,
Alaska,AK,Bethel,40.38461538,0,61.88355075,0,39.54820235,0.922685332,0,"
",7.09526982,"
","
",74.67387846,0.986318804,1.399936367,"
",23.59550562,78.39643653,75.11931276,
Alaska,AK,Bethel,40.38461538,0,61.88355075,0,39.54820235,0.922685332,0,"
",7.09526982,"
","
",74.67387846,0.986318804,1.399936367,"
",23.59550562,78.39643653,75.11931276,
Alaska,AK,Bethel,40.38461538,0,61.88355075,0,39.54820235,0.922685332,0,"
",7.09526982,"
","
",74.67387846,0.986318804,1.399936367,"
",23.59550562,78.39643653,75.11931276,
Alaska,AK,Bethel,40.38461538,0,61.88355075,0,39.54820235,0.922685332,0,"
",7.09526982,"
","
",74.67387846,0.986318804,1.399936367,"
",23.59550562,78.39643653,75.11931276,
Alaska,AK,Bethel,40.38461538,0,61.88355075,0,39.54820235,0.922685332,0,"
",7.09526982,"
","
",74.67387846,0.986318804,1.399936367,"
",23.59550562,78.39643653,75.11931276,
Alaska,AK,Bethel,40.38461538,0,61.88355075,0,39.54820235,0.922685332,0,"
",7.09526982,"
","
",74.67387846,0.986318804,1.399936367,"
",23.59550562,78.39643653,75.11931276,
Alaska,AK,Bethel,40.38461538,0,61.88355075,0,39.54820235,0.922685332,0,"
",7.09526982,"
","
",74.67387846,0.986318804,1.399936367,"
",23.59550562,78.39643653,75.11931276,
Alaska,AK,Bethel,40.38461538,0,61.88355075,0,39.54820235,0.922685332,0,"
",7.09526982,"
","
",74.67387846,0.986318804,1.399936367,"
",23.59550562,78.39643653,75.11931276,
Alaska,AK,Bethel,40.38461538,0,61.88355075,0,39.54820235,0.922685332,0,"
",7.09526982,"
","
",74.67387846,0.986318804,1.399936367,"
",23.59550562,78.39643653,75.11931276,
Alaska,AK,Bethel,40.38461538,0,61.88355075,0,39.54820235,0.922685332,0,"
",7.09526982,"
","
",74.67387846,0.986318804,1.399936367,"
",23.59550562,78.39643653,75.11931276,
Alaska,AK,Bristol Bay,"
",0,0,0,37.95736557,0,0,"
",0.532978015,"
","
",0,0,0.095450207,"
",32.58426966,40.2163538,8.335984728,
Alaska,AK,Bristol Bay,"
",0,0,0,37.95736557,0,0,"
",0.532978015,"
","
",0,0,0.095450207,"
",32.58426966,40.2163538,8.335984728,
Alaska,AK,Bristol Bay,"
",0,0,0,37.95736557,0,0,"
",0.532978015,"
","
",0,0,0.095450207,"
",32.58426966,40.2163538,8.335984728,
Alaska,AK,Chugach,3.365384615,25.95573441,31.65765192,0,82.02354438,0.859051861,0,"
",3.630912725,"
","
",4.263442571,0,0.318167356,58.10810811,0,1.240852689,40.02545339,
Alaska,AK,Chugach,3.365384615,25.95573441,31.65765192,0,82.02354438,0.859051861,0,"
",3.630912725,"
","
",4.263442571,0,0.318167356,58.10810811,0,1.240852689,40.02545339,
Alaska,AK,Chugach,3.365384615,25.95573441,31.65765192,0,82.02354438,0.859051861,0,"
",3.630912725,"
","
",4.263442571,0,0.318167356,58.10810811,0,1.240852689,40.02545339,
Alaska,AK,Copper River,6.730769231,0,28.03054407,0,63.25167038,0.827235126,0,"
",1.832111925,"
","
",0,0,0.127266942,0,44.94382022,65.4152084,4.167992364,
Alaska,AK,Copper River,6.730769231,0,28.03054407,0,63.25167038,0.827235126,0,"
",1.832111925,"
","
",0,0,0.127266942,0,44.94382022,65.4152084,4.167992364,
Alaska,AK,Copper River,6.730769231,0,28.03054407,0,63.25167038,0.827235126,0,"
",1.832111925,"
","
",0,0,0.127266942,0,44.94382022,65.4152084,4.167992364,
Alaska,AK,Copper River,6.730769231,0,28.03054407,0,63.25167038,0.827235126,0,"
",1.832111925,"
","
",0,0,0.127266942,0,44.94382022,65.4152084,4.167992364,
Alaska,AK,Copper River,6.730769231,0,28.03054407,0,63.25167038,0.827235126,0,"
",1.832111925,"
","
",0,0,0.127266942,0,44.94382022,65.4152084,4.167992364,
Alaska,AK,Copper River,6.730769231,0,28.03054407,0,63.25167038,0.827235126,0,"
",1.832111925,"
","
",0,0,0.127266942,0,44.94382022,65.4152084,4.167992364,
Alaska,AK,Copper River,6.730769231,0,28.03054407,0,63.25167038,0.827235126,0,"
",1.832111925,"
","
",0,0,0.127266942,0,44.94382022,65.4152084,4.167992364,
Alaska,AK,Copper River,6.730769231,0,28.03054407,0,63.25167038,0.827235126,0,"
",1.832111925,"
","
",0,0,0.127266942,0,44.94382022,65.4152084,4.167992364,
Alaska,AK,Denali,87.98076923,"
",31.24403436,0,65.28794146,0.763601654,0,"
",0.466355763,"
","
",0,0,0.190900414,"
","
",82.05536112,1.940820872,
Alaska,AK,Dillingham,42.78846154,31.38832998,0,0,31.43493478,0.731784919,0,"
",4.230512991,"
","
",42.82532612,0.890868597,0.381800827,0,"
",47.66146993,25.13522113,
Alaska,AK,Dillingham,42.78846154,31.38832998,0,0,31.43493478,0.731784919,0,"
",4.230512991,"
","
",42.82532612,0.890868597,0.381800827,0,"
",47.66146993,25.13522113,
Alaska,AK,Dillingham,42.78846154,31.38832998,0,0,31.43493478,0.731784919,0,"
",4.230512991,"
","
",42.82532612,0.890868597,0.381800827,0,"
",47.66146993,25.13522113,
Alaska,AK,Dillingham,42.78846154,31.38832998,0,0,31.43493478,0.731784919,0,"
",4.230512991,"
","
",42.82532612,0.890868597,0.381800827,0,"
",47.66146993,25.13522113,
Alaska,AK,Dillingham,42.78846154,31.38832998,0,0,31.43493478,0.731784919,0,"
",4.230512991,"
","
",42.82532612,0.890868597,0.381800827,0,"
",47.66146993,25.13522113,
Alaska,AK,Dillingham,42.78846154,31.38832998,0,0,31.43493478,0.731784919,0,"
",4.230512991,"
","
",42.82532612,0.890868597,0.381800827,0,"
",47.66146993,25.13522113,
Alaska,AK,Dillingham,42.78846154,31.38832998,0,0,31.43493478,0.731784919,0,"
",4.230512991,"
","
",42.82532612,0.890868597,0.381800827,0,"
",47.66146993,25.13522113,
Alaska,AK,Dillingham,42.78846154,31.38832998,0,0,31.43493478,0.731784919,0,"
",4.230512991,"
","
",42.82532612,0.890868597,0.381800827,0,"
",47.66146993,25.13522113,
Alaska,AK,Dillingham,42.78846154,31.38832998,0,0,31.43493478,0.731784919,0,"
",4.230512991,"
","
",42.82532612,0.890868597,0.381800827,0,"
",47.66146993,25.13522113,
Alaska,AK,Dillingham,42.78846154,31.38832998,0,0,31.43493478,0.731784919,0,"
",4.230512991,"
","
",42.82532612,0.890868597,0.381800827,0,"
",47.66146993,25.13522113,
Alaska,AK,Dillingham,42.78846154,31.38832998,0,0,31.43493478,0.731784919,0,"
",4.230512991,"
","
",42.82532612,0.890868597,0.381800827,0,"
",47.66146993,25.13522113,
Alaska,AK,Haines,63.46153846,0,0,0,70.98313713,0,0,"
",13.85742838,"
","
",3.40439071,0,0.254533885,37.83783784,"
",1.145402482,35.25294305,
Alaska,AK,Haines,63.46153846,0,0,0,70.98313713,0,0,"
",13.85742838,"
","
",3.40439071,0,0.254533885,37.83783784,"
",1.145402482,35.25294305,
Alaska,AK,Hoonah-Angoon,65.38461538,24.74849095,0,0,74.48297805,0,0,"
",15.62291805,"
","
",8.940502704,0,0.222717149,32.43243243,"
",1.940820872,14.09481387,
Alaska,AK,Hoonah-Angoon,65.38461538,24.74849095,0,0,74.48297805,0,0,"
",15.62291805,"
","
",8.940502704,0,0.222717149,32.43243243,"
",1.940820872,14.09481387,
Alaska,AK,Hoonah-Angoon,65.38461538,24.74849095,0,0,74.48297805,0,0,"
",15.62291805,"
","
",8.940502704,0,0.222717149,32.43243243,"
",1.940820872,14.09481387,
Alaska,AK,Juneau,58.17307692,38.63179074,0,0,86.44607063,0,0,"
",55.29646902,"
","
",27.55329303,0,0.731784919,35.13513514,"
",17.53102132,78.30098632,
Alaska,AK,Kenai Peninsula,97.59615385,32.3943662,0,14.98568247,97.20012727,4.422526249,0,"
",24.18387742,"
","
",87.08240535,0,0.79541839,91.89189189,89.88764045,97.32739421,61.94718422,
Alaska,AK,Kenai Peninsula,97.59615385,32.3943662,0,14.98568247,97.20012727,4.422526249,0,"
",24.18387742,"
","
",87.08240535,0,0.79541839,91.89189189,89.88764045,97.32739421,61.94718422,
Alaska,AK,Kenai Peninsula,97.59615385,32.3943662,0,14.98568247,97.20012727,4.422526249,0,"
",24.18387742,"
","
",87.08240535,0,0.79541839,91.89189189,89.88764045,97.32739421,61.94718422,
Alaska,AK,Kenai Peninsula,97.59615385,32.3943662,0,14.98568247,97.20012727,4.422526249,0,"
",24.18387742,"
","
",87.08240535,0,0.79541839,91.89189189,89.88764045,97.32739421,61.94718422,
Alaska,AK,Kenai Peninsula,97.59615385,32.3943662,0,14.98568247,97.20012727,4.422526249,0,"
",24.18387742,"
","
",87.08240535,0,0.79541839,91.89189189,89.88764045,97.32739421,61.94718422,
Alaska,AK,Kenai Peninsula,97.59615385,32.3943662,0,14.98568247,97.20012727,4.422526249,0,"
",24.18387742,"
","
",87.08240535,0,0.79541839,91.89189189,89.88764045,97.32739421,61.94718422,
Alaska,AK,Kenai Peninsula,97.59615385,32.3943662,0,14.98568247,97.20012727,4.422526249,0,"
",24.18387742,"
","
",87.08240535,0,0.79541839,91.89189189,89.88764045,97.32739421,61.94718422,
Alaska,AK,Kenai Peninsula,97.59615385,32.3943662,0,14.98568247,97.20012727,4.422526249,0,"
",24.18387742,"
","
",87.08240535,0,0.79541839,91.89189189,89.88764045,97.32739421,61.94718422,
Alaska,AK,Ketchikan Gateway,"
",0,0,0,49.69774101,0,0,"
",25.08327781,"
","
",4.836143812,0,0.668151448,0,20.2247191,6.745147948,27.96691059,
Alaska,AK,Ketchikan Gateway,"
",0,0,0,49.69774101,0,0,"
",25.08327781,"
","
",4.836143812,0,0.668151448,0,20.2247191,6.745147948,27.96691059,
Alaska,AK,Kodiak Island,"
",0,0,0,95.38657334,0,0,"
",9.826782145,"
","
",0,0,0.699968183,64.86486486,34.83146067,19.53547566,68.02418072,
Alaska,AK,Kodiak Island,"
",0,0,0,95.38657334,0,0,"
",9.826782145,"
","
",0,0,0.699968183,64.86486486,34.83146067,19.53547566,68.02418072,
Alaska,AK,Kodiak Island,"
",0,0,0,95.38657334,0,0,"
",9.826782145,"
","
",0,0,0.699968183,64.86486486,34.83146067,19.53547566,68.02418072,
Alaska,AK,Kodiak Island,"
",0,0,0,95.38657334,0,0,"
",9.826782145,"
","
",0,0,0.699968183,64.86486486,34.83146067,19.53547566,68.02418072,
Alaska,AK,Kodiak Island,"
",0,0,0,95.38657334,0,0,"
",9.826782145,"
","
",0,0,0.699968183,64.86486486,34.83146067,19.53547566,68.02418072,
Alaska,AK,Kodiak Island,"
",0,0,0,95.38657334,0,0,"
",9.826782145,"
","
",0,0,0.699968183,64.86486486,34.83146067,19.53547566,68.02418072,
Alaska,AK,Kodiak Island,"
",0,0,0,95.38657334,0,0,"
",9.826782145,"
","
",0,0,0.699968183,64.86486486,34.83146067,19.53547566,68.02418072,
Alaska,AK,Kodiak Island,"
",0,0,0,95.38657334,0,0,"
",9.826782145,"
","
",0,0,0.699968183,64.86486486,34.83146067,19.53547566,68.02418072,
Alaska,AK,Kusilvak,"
",0,29.58956411,0,33.34393891,0.636334712,0,"
",6.395736176,"
","
",52.08399618,0.954502068,0.827235126,"
","
",49.57047407,67.03786192,
Alaska,AK,Kusilvak,"
",0,29.58956411,0,33.34393891,0.636334712,0,"
",6.395736176,"
","
",52.08399618,0.954502068,0.827235126,"
","
",49.57047407,67.03786192,
Alaska,AK,Kusilvak,"
",0,29.58956411,0,33.34393891,0.636334712,0,"
",6.395736176,"
","
",52.08399618,0.954502068,0.827235126,"
","
",49.57047407,67.03786192,
Alaska,AK,Kusilvak,"
",0,29.58956411,0,33.34393891,0.636334712,0,"
",6.395736176,"
","
",52.08399618,0.954502068,0.827235126,"
","
",49.57047407,67.03786192,
Alaska,AK,Kusilvak,"
",0,29.58956411,0,33.34393891,0.636334712,0,"
",6.395736176,"
","
",52.08399618,0.954502068,0.827235126,"
","
",49.57047407,67.03786192,
Alaska,AK,Kusilvak,"
",0,29.58956411,0,33.34393891,0.636334712,0,"
",6.395736176,"
","
",52.08399618,0.954502068,0.827235126,"
","
",49.57047407,67.03786192,
Alaska,AK,Kusilvak,"
",0,29.58956411,0,33.34393891,0.636334712,0,"
",6.395736176,"
","
",52.08399618,0.954502068,0.827235126,"
","
",49.57047407,67.03786192,
Alaska,AK,Kusilvak,"
",0,29.58956411,0,33.34393891,0.636334712,0,"
",6.395736176,"
","
",52.08399618,0.954502068,0.827235126,"
","
",49.57047407,67.03786192,
Alaska,AK,Kusilvak,"
",0,29.58956411,0,33.34393891,0.636334712,0,"
",6.395736176,"
","
",52.08399618,0.954502068,0.827235126,"
","
",49.57047407,67.03786192,
Alaska,AK,Kusilvak,"
",0,29.58956411,0,33.34393891,0.636334712,0,"
",6.395736176,"
","
",52.08399618,0.954502068,0.827235126,"
","
",49.57047407,67.03786192,
Alaska,AK,Kusilvak,"
",0,29.58956411,0,33.34393891,0.636334712,0,"
",6.395736176,"
","
",52.08399618,0.954502068,0.827235126,"
","
",49.57047407,67.03786192,
Alaska,AK,Kusilvak,"
",0,29.58956411,0,33.34393891,0.636334712,0,"
",6.395736176,"
","
",52.08399618,0.954502068,0.827235126,"
","
",49.57047407,67.03786192,
Alaska,AK,Kusilvak,"
",0,29.58956411,0,33.34393891,0.636334712,0,"
",6.395736176,"
","
",52.08399618,0.954502068,0.827235126,"
","
",49.57047407,67.03786192,
Alaska,AK,Kusilvak,"
",0,29.58956411,0,33.34393891,0.636334712,0,"
",6.395736176,"
","
",52.08399618,0.954502068,0.827235126,"
","
",49.57047407,67.03786192,
Alaska,AK,Kusilvak,"
",0,29.58956411,0,33.34393891,0.636334712,0,"
",6.395736176,"
","
",52.08399618,0.954502068,0.827235126,"
","
",49.57047407,67.03786192,
Alaska,AK,Kusilvak,"
",0,29.58956411,0,33.34393891,0.636334712,0,"
",6.395736176,"
","
",52.08399618,0.954502068,0.827235126,"
","
",49.57047407,67.03786192,
Alaska,AK,Kusilvak,"
",0,29.58956411,0,33.34393891,0.636334712,0,"
",6.395736176,"
","
",52.08399618,0.954502068,0.827235126,"
","
",49.57047407,67.03786192,
Alaska,AK,Kusilvak,"
",0,29.58956411,0,33.34393891,0.636334712,0,"
",6.395736176,"
","
",52.08399618,0.954502068,0.827235126,"
","
",49.57047407,67.03786192,
Alaska,AK,Kusilvak,"
",0,29.58956411,0,33.34393891,0.636334712,0,"
",6.395736176,"
","
",52.08399618,0.954502068,0.827235126,"
","
",49.57047407,67.03786192,
Alaska,AK,Lake and Peninsula,13.46153846,0,0,0,57.93827553,0.604517976,0,"
",1.065956029,"
","
",4.1998091,0,0.445434298,40.54054054,55.05617978,37.19376392,17.37193764,
Alaska,AK,Lake and Peninsula,13.46153846,0,0,0,57.93827553,0.604517976,0,"
",1.065956029,"
","
",4.1998091,0,0.445434298,40.54054054,55.05617978,37.19376392,17.37193764,
Alaska,AK,Lake and Peninsula,13.46153846,0,0,0,57.93827553,0.604517976,0,"
",1.065956029,"
","
",4.1998091,0,0.445434298,40.54054054,55.05617978,37.19376392,17.37193764,
Alaska,AK,Lake and Peninsula,13.46153846,0,0,0,57.93827553,0.604517976,0,"
",1.065956029,"
","
",4.1998091,0,0.445434298,40.54054054,55.05617978,37.19376392,17.37193764,
Alaska,AK,Lake and Peninsula,13.46153846,0,0,0,57.93827553,0.604517976,0,"
",1.065956029,"
","
",4.1998091,0,0.445434298,40.54054054,55.05617978,37.19376392,17.37193764,
Alaska,AK,Lake and Peninsula,13.46153846,0,0,0,57.93827553,0.604517976,0,"
",1.065956029,"
","
",4.1998091,0,0.445434298,40.54054054,55.05617978,37.19376392,17.37193764,
Alaska,AK,Lake and Peninsula,13.46153846,0,0,0,57.93827553,0.604517976,0,"
",1.065956029,"
","
",4.1998091,0,0.445434298,40.54054054,55.05617978,37.19376392,17.37193764,
Alaska,AK,Lake and Peninsula,13.46153846,0,0,0,57.93827553,0.604517976,0,"
",1.065956029,"
","
",4.1998091,0,0.445434298,40.54054054,55.05617978,37.19376392,17.37193764,
